"language","setCode","cardId","defaultVariantId","collectorNumber","variants","approvedFacePresent","beforePreferredBlank","afterPreferredBlank","presentation","sourceVariantId","assetId"
"ja","SV2a","e2eaa825-c9a8-4804-85fc-0d9105fc0361","e2633c31-2fe7-4e15-af85-cebb84afb160","051","2","true","false","false","exact","e2633c31-2fe7-4e15-af85-cebb84afb160","4123bc9a-0b6b-4c00-ba11-20b852f22b5a"
"ja","SV2a","ddf8a35e-cdd6-4b79-a5c3-e14d0cf2b565","e5abb81f-c280-486b-beb6-0c9546480625","055","2","true","false","false","shared","c2359f5e-608b-413b-a694-070e24cf7427","464b0ffc-2692-468b-adbb-fcc2cdc34a63"
"ja","SV2a","3bc1d655-f21d-48e2-a3bf-1205c4ca3403","fcc0c465-746f-48d8-ada4-f4616c7de925","056","2","true","false","false","shared","d5d8a578-87fe-455c-9d69-9944c7b6b299","27fd846c-3e04-4981-82ea-bc7acc6c2b1d"
"ja","SV2a","815bc25f-4565-4387-8b95-39b601d7d49a","c6a48bcd-1f73-414d-befe-e79e2c39dc9a","151","1","true","false","false","exact","c6a48bcd-1f73-414d-befe-e79e2c39dc9a","2fe58f48-3fec-4ec9-9f76-b2c305b867c0"
"ja","SV2a","b0566165-e704-4a0f-afe6-91fb17f5e44f","e308c85f-d457-4e83-9dcb-c9b52c8edb98","160","2","true","false","false","shared","d8562fe0-1e89-4e54-be6a-c6f523b75534","056462b2-c3d7-49b1-965a-286f2eda909b"
"ja","SV2a","ffe3e1eb-f24a-4c6c-a406-14ea4f78ff90","f8ca9835-1251-431c-8f7d-b7d11c7e3b9e","169","1","true","false","false","exact","f8ca9835-1251-431c-8f7d-b7d11c7e3b9e","1ec1fd93-6c74-4a4f-92b9-292cb867b198"
"ja","SV2a","30109bd7-ce90-4e4e-94ad-f9b44d550b8b","e5f5d0c3-5ebc-4bd8-99ff-99fd31739a3b","177","1","true","false","false","exact","e5f5d0c3-5ebc-4bd8-99ff-99fd31739a3b","874b8ef1-f060-40bb-8619-1da4ed129094"
"ja","SV2a","8e283171-42f5-4bbb-b563-2d83b3e5cf19","f821e59c-5de3-40df-9ea8-75cbab1d83ca","183","1","true","false","false","exact","f821e59c-5de3-40df-9ea8-75cbab1d83ca","a75f11a5-a9f2-483a-a7bc-f8e7fd62542e"
"ja","SV2a","f473e7d4-ff13-4816-86dc-d1e79d8bb1e1","fddb035a-66ec-48aa-9f93-534acf2ce094","190","1","true","false","false","exact","fddb035a-66ec-48aa-9f93-534acf2ce094","177f67e6-343d-47aa-823c-62c8b5c8c392"
"ja","SV2a","641c1874-97ff-4a59-b0ec-819d6eb2f180","d224dee2-88cd-4db0-b50b-208c376c0465","192","1","true","false","false","exact","d224dee2-88cd-4db0-b50b-208c376c0465","6e521b95-3acb-4ef3-b247-d2b99c054904"
"ja","SV2a","b6c026b0-ff13-4d30-8c5b-41840d69df93","c5da468d-aac4-4c34-819e-ab876968cd63","193","1","true","false","false","exact","c5da468d-aac4-4c34-819e-ab876968cd63","bd652676-3519-41d9-b877-f72606badf88"
"ja","SV2a","29dfab8b-ff5f-4efd-bb3a-ff7f4a763a68","de4ea199-9c36-4519-acf7-a95dbaec1b53","194","1","true","false","false","exact","de4ea199-9c36-4519-acf7-a95dbaec1b53","90e0a2cc-0d2b-4ffa-bd94-629f62eb31aa"
"ja","SV2a","07daf80e-0e40-400e-9ebd-ba40e39035d4","ea3ecaf8-89fd-4f53-8f3a-78fbae63161d","201","1","true","false","false","exact","ea3ecaf8-89fd-4f53-8f3a-78fbae63161d","ea50e6d5-ac3d-46d6-ab1a-8e783c51859f"
"ja","SV2a","3c290b00-876b-43e2-9576-71b547cc303d","c9e8eab4-f3ce-4fb8-a5ac-9704b7d12195","205","1","true","false","false","exact","c9e8eab4-f3ce-4fb8-a5ac-9704b7d12195","f084cc1d-154a-4bd8-ba32-f02acfd9ea8e"
"zh-cn","cs6ac","06a68f98-ee2d-45c9-88fe-6d544c25ab73","55b124fd-0a4d-42a7-97a8-3cd51b31df91","002","2","true","false","false","exact","55b124fd-0a4d-42a7-97a8-3cd51b31df91","fc4621cd-3368-4aa7-bd26-b306e543302b"
"zh-cn","cs6ac","4fe16fd4-4033-4d75-8800-deb0ddb74ccd","506965af-88e1-4167-a0d5-f66560e777ce","003","2","true","false","false","exact","506965af-88e1-4167-a0d5-f66560e777ce","ea651cac-f0f1-4543-a923-f3b79b10e48c"
"zh-cn","cs6ac","5f47770c-7d17-43c8-add2-042250076f78","5661d680-88df-4f19-9b06-bb253e4f825e","004","2","true","false","false","exact","5661d680-88df-4f19-9b06-bb253e4f825e","509da4c9-56be-4e2f-9447-5a65bc08810f"
"zh-cn","cs6ac","245b665a-2176-4fa7-b3f1-ba28d3e2c223","3f38b9e9-791f-4bba-9922-6af8bef5f574","008","2","true","false","false","exact","3f38b9e9-791f-4bba-9922-6af8bef5f574","956a9ac0-eb48-46b1-94b9-fd57e00f3dca"
"zh-cn","cs6ac","1e0327ac-ff20-4276-be97-ef66ae4cb0b7","57a7dbc2-b1b7-4945-861b-e945d8262083","009","2","true","false","false","exact","57a7dbc2-b1b7-4945-861b-e945d8262083","cee157b6-541b-4c8b-a101-d78d42bff17f"
"zh-cn","cs6ac","5aa2c8c4-9b3e-4222-bcec-667c8b25a67f","3eb4affe-bf26-4598-a63e-7a57f94238f9","014","2","true","false","false","exact","3eb4affe-bf26-4598-a63e-7a57f94238f9","f4ca0915-b016-41b4-84a9-5dfcd7eab90d"
"zh-cn","cs6ac","5f4bd701-c499-4d87-a7d3-810fd2d3e5c9","5961be25-ec13-4788-a7d5-970e3ffc4ceb","015","2","true","false","false","exact","5961be25-ec13-4788-a7d5-970e3ffc4ceb","ab08a322-8b25-40f2-bca6-1aedcd958bcd"
"zh-cn","cs6ac","adbb007f-988b-4539-9fca-49b481eec3f0","5652d648-5450-471d-b5a7-aaf84019f1f5","017","2","true","false","false","exact","5652d648-5450-471d-b5a7-aaf84019f1f5","b41bbc4a-8d77-47c7-87bf-7e8856c49aef"
"zh-cn","cs6ac","9c451346-9500-4d1f-883d-012588f8b4ef","24b08057-83ac-4fc9-9b51-f4cd9b69b3c3","020","1","true","false","false","exact","24b08057-83ac-4fc9-9b51-f4cd9b69b3c3","f7722069-4886-417d-ae47-59af676d1bd5"
"zh-cn","cs6ac","c9a3ab00-05b9-4269-809b-2cb68fbeb37f","033df541-5cdd-4f32-92f7-72858caaa9e1","022","2","true","false","false","exact","033df541-5cdd-4f32-92f7-72858caaa9e1","242f63c6-cabb-4afb-9a95-42aee0021c70"
"zh-cn","cs6ac","213c59e6-7109-4011-82a7-4617090c1639","4eda5854-c101-458a-8dde-356f426dd100","026","2","true","false","false","exact","4eda5854-c101-458a-8dde-356f426dd100","849ccbb0-7ff4-40ef-a319-f39b9b5cf06b"
"zh-cn","cs6ac","736df47f-908d-4c3a-bf78-8e1b331d00e8","50a7560f-809e-4038-bb79-93f0e5bec83e","027","1","true","false","false","exact","50a7560f-809e-4038-bb79-93f0e5bec83e","a54e3f70-6fc4-4962-b4f8-507480187bbb"
"zh-cn","cs6ac","bb80fa8c-3e0e-4bdf-a6be-c3cd9a6b18dc","37f702a7-7487-4123-83de-a58752ddb521","028","2","true","false","false","exact","37f702a7-7487-4123-83de-a58752ddb521","7b8bc7db-a445-4c02-a31c-4b78f9a418b7"
"zh-cn","cs6ac","333b36ed-9ddf-4f76-b963-fc9167f552fa","46fe40fd-ceb6-43ec-8c7c-22de5e55c8fd","030","2","true","false","false","exact","46fe40fd-ceb6-43ec-8c7c-22de5e55c8fd","321456b6-3e17-4279-bda9-943842e434c5"
"zh-cn","cs6ac","5d706a93-1ebf-4431-893a-1d9ff4e07c04","592e404f-1d88-4255-a9f2-ce041e1bf727","032","2","true","false","false","exact","592e404f-1d88-4255-a9f2-ce041e1bf727","2ac19f2a-1da5-4441-b894-27f51fbb9e32"
"zh-cn","cs6ac","8787f214-d6f4-4b11-a259-3060a75ceeb2","5b41be3a-0ecb-4d13-ad07-cd79a993c8c5","037","1","true","false","false","exact","5b41be3a-0ecb-4d13-ad07-cd79a993c8c5","fc9c24df-bf73-4122-a4c6-eac4c3864abc"
"zh-cn","cs6ac","78f78a59-bf3f-4c05-9daa-87401bbe514e","02895880-49ac-4db3-abf2-8b7c1b5bf7fc","038","2","true","false","false","exact","02895880-49ac-4db3-abf2-8b7c1b5bf7fc","56e9a426-c7f5-45fc-a8ca-94d400c7cbd3"
"zh-cn","cs6ac","71344320-8eb7-4b69-bff7-c21c9e032592","09d62243-7cd1-43f7-9b50-9d3ef20c94bb","041","2","true","false","false","exact","09d62243-7cd1-43f7-9b50-9d3ef20c94bb","35cd452a-72d0-4290-96bb-1c34d75a0709"
"zh-cn","cs6ac","61d2924b-7822-4f9d-83e5-68d4bbdda2f1","0276232c-2667-4bb1-b540-e1356a44e2ec","042","2","true","false","false","exact","0276232c-2667-4bb1-b540-e1356a44e2ec","a5cae8c9-d976-41b3-828a-24d16056e0b4"
"zh-cn","cs6ac","de13f223-d4ee-45d2-8038-585c89b42a14","38845cad-3ddb-4f08-8c94-7b0e8ef0054b","044","2","true","false","false","exact","38845cad-3ddb-4f08-8c94-7b0e8ef0054b","56951077-8a74-49ff-9964-7077fc26e316"
"zh-cn","cs6ac","97f8f564-d5cb-48f9-9f77-90f56bf36225","616ef094-04c5-4426-9e9a-a6b74c4f6afc","045","2","true","false","false","exact","616ef094-04c5-4426-9e9a-a6b74c4f6afc","445fb97d-893d-448b-b647-ce8ea240e831"
"zh-cn","cs6ac","9025b029-7a1e-4430-8f7b-34207d704bfc","35f5ed06-8bc5-4f29-88ec-681502d864e2","049","2","true","false","false","exact","35f5ed06-8bc5-4f29-88ec-681502d864e2","84317407-1669-42e1-9be4-6e6ec1f53834"
"zh-cn","cs6ac","f83159f3-7a74-4dc5-bcac-9c856a9d9551","4b41eec9-da93-4445-b33d-92543e3c5ac4","052","2","true","false","false","exact","4b41eec9-da93-4445-b33d-92543e3c5ac4","106ab36d-0b15-4157-b991-b4cb63b6997b"
"zh-cn","cs6ac","219330f7-cf27-4976-94d6-076d7754b206","343d07ec-729d-4088-aae4-a68c32d4393a","054","2","true","false","false","exact","343d07ec-729d-4088-aae4-a68c32d4393a","a63dbf85-d11c-4c2f-9def-794df389de4c"
"zh-cn","cs6ac","180c8052-8f66-4a7b-a533-a7d43e85dfc1","06f4f744-c386-4be0-bb93-ead3ff9e0791","057","2","true","false","false","exact","06f4f744-c386-4be0-bb93-ead3ff9e0791","bd52b496-6a23-4699-aab9-2f505e6a63a5"
"zh-cn","cs6ac","f3d046d9-d9a5-4b89-91a5-84a5dc9ef270","0ff2d40e-4fc2-44e3-ac3a-0f741586be47","059","2","true","false","false","exact","0ff2d40e-4fc2-44e3-ac3a-0f741586be47","0ad9bffd-1ffd-4c3f-b14d-2a9cac6f3d7d"
"zh-cn","cs6ac","70935293-10d0-4f3f-958e-3833237ec4ba","30ef83c1-0232-465f-924e-9197ffe1a419","061","2","true","false","false","exact","30ef83c1-0232-465f-924e-9197ffe1a419","40bc695f-adde-468a-b296-a5650a00ebba"
"zh-cn","cs6ac","e047f810-fa84-41ad-ad4d-85be96a4dce2","50c5000f-be03-43a1-9df2-007ce224405d","062","2","true","false","false","exact","50c5000f-be03-43a1-9df2-007ce224405d","d8c0499a-b346-460a-976c-dc68a52a6cdb"
"zh-cn","cs6ac","03cc314f-8509-4211-a000-170310edd240","1dfb94a1-3880-459e-85f6-24538434021e","065","1","true","false","false","exact","1dfb94a1-3880-459e-85f6-24538434021e","83f3a744-2377-4b7e-a773-844bd7a08d64"
"zh-cn","cs6ac","d49c2075-4f8b-49da-b04e-57f4aaa0a24a","1cc30d0b-8dcd-4077-ad8f-65846857c1bf","068","2","true","false","false","exact","1cc30d0b-8dcd-4077-ad8f-65846857c1bf","5ecffcfc-e38a-445d-9cf7-c91671d0b8b7"
"zh-cn","cs6ac","536d2f93-42dd-4f88-8abe-bbe82e311de9","492853ed-7c79-464d-a748-29a935b2ce21","069","2","true","false","false","exact","492853ed-7c79-464d-a748-29a935b2ce21","f46a7155-24e6-428e-b1c0-1fec604d632d"
"zh-cn","cs6ac","c2adec06-f587-4c07-8a9b-9aa88e24fb7d","598a2116-1e6b-438b-bcbf-a0f8dfdf9238","070","2","true","false","false","exact","598a2116-1e6b-438b-bcbf-a0f8dfdf9238","4133a952-b548-4773-9817-80ba0a82fde9"
"zh-cn","cs6ac","277ddf96-d8f0-426c-8866-a71034f85b4c","24224ea1-824b-4374-9432-d3c895c468c9","072","2","true","false","false","exact","24224ea1-824b-4374-9432-d3c895c468c9","f4174103-e47b-4757-b2f7-7b9d1b488b85"
"zh-cn","cs6ac","e2a368dc-529b-47d4-934a-6fe658e8cb1d","5577ebf2-8084-405a-bf83-6dafc79759c0","073","2","true","false","false","exact","5577ebf2-8084-405a-bf83-6dafc79759c0","a53c496a-3cf8-4d3d-a8a5-4aee5ee413d1"
"zh-cn","cs6ac","eef36b51-c372-4b90-887b-6fd0eaa7fee0","05303d6b-3eae-436c-ba82-7434e83ee54e","074","1","true","false","false","exact","05303d6b-3eae-436c-ba82-7434e83ee54e","373d3158-0097-4ffd-987b-83c110041235"
"zh-cn","cs6ac","4a8f2e95-0a33-4a5a-9379-eca04b6e47ef","12bfb707-32ed-4c5b-a13d-18dc5c492320","076","2","true","false","false","exact","12bfb707-32ed-4c5b-a13d-18dc5c492320","563a4936-3ab6-41d6-b541-02e7f69f07cf"
"zh-cn","cs6ac","932219ac-8a34-4dc2-807f-6a9e6bfe9ddf","3f1340e3-2279-42e2-8ba8-4fa94167825b","078","1","true","false","false","exact","3f1340e3-2279-42e2-8ba8-4fa94167825b","c544b270-1f59-4f7e-a433-1ea8f59ee17c"
"zh-cn","cs6ac","94002762-2ed4-4f17-9e3c-812b5ff8bd01","37cd5c26-30dc-4d1e-8e87-fd3a54e4daa4","079","2","true","false","false","exact","37cd5c26-30dc-4d1e-8e87-fd3a54e4daa4","b03b7fee-615f-4ba5-ae8f-ccbe318090ff"
"zh-cn","cs6ac","189b4ab7-674e-42aa-98c5-b10fd1388551","5a13664f-2853-47b3-b143-3b68d180a789","080","2","true","false","false","exact","5a13664f-2853-47b3-b143-3b68d180a789","0bff43e4-570c-44bd-97ea-5ff959543873"
"zh-cn","cs6ac","1ee336af-b877-439b-9250-7c6f9e0b861a","612c6ce7-35c7-4b99-8b70-37d94b8a1bf3","081","2","true","false","false","exact","612c6ce7-35c7-4b99-8b70-37d94b8a1bf3","85b89694-8e36-4b2b-9058-0a34653492fd"
"zh-cn","cs6ac","652f1510-a23f-4552-8e8c-b9623f1a081e","1c4e84a6-e52f-42df-8221-7fab43906ab7","082","2","true","false","false","exact","1c4e84a6-e52f-42df-8221-7fab43906ab7","a8f39cdc-779c-4384-bceb-a4859b5ae757"
"zh-cn","cs6ac","6c368b71-77cf-4366-915d-aa52e61d2efa","23c24c0c-498d-4591-af79-85aa2c0fbb95","084","2","true","false","false","exact","23c24c0c-498d-4591-af79-85aa2c0fbb95","a3879acb-efa7-462d-9c3d-78e54db7bba5"
"zh-cn","cs6ac","a0feed05-e5bb-42f5-b49e-4b558169c65d","0e0981a5-17ab-417b-bbc0-2b40d3bfdd11","085","2","true","false","false","exact","0e0981a5-17ab-417b-bbc0-2b40d3bfdd11","8951483b-a058-469e-82be-25238cd7502b"
"zh-cn","cs6ac","d481feee-af83-45f3-9235-37c73128170d","03a3fd83-df4c-4769-89d5-68ec86ec3d18","086","1","true","false","false","exact","03a3fd83-df4c-4769-89d5-68ec86ec3d18","921c6338-12a7-4a5e-b885-7278b1bb2677"
"zh-cn","cs6ac","7857d712-4410-40f9-b58c-9a9a07a2616c","3d1a9997-b378-44a5-99a1-d7e73a790792","088","2","true","false","false","exact","3d1a9997-b378-44a5-99a1-d7e73a790792","6a92d084-cf0d-444b-a5ac-f1486357e1bd"
"zh-cn","cs6ac","98b4a2ba-6e9f-4e0a-a1ac-38cfefec6b05","3e46f69f-26fa-4fcc-88bb-296b4029462a","090","2","true","false","false","exact","3e46f69f-26fa-4fcc-88bb-296b4029462a","cb436f47-67ba-47f1-926d-deff1d4c8267"
"zh-cn","cs6ac","f74df513-bec4-4dd5-9c83-f49c93e38621","5c8a6e91-5ae7-4fec-80c6-5fdb9e14e06c","092","2","true","false","false","exact","5c8a6e91-5ae7-4fec-80c6-5fdb9e14e06c","17a49ffa-eeca-4b22-b7a8-32b421a148d2"
"zh-cn","cs6ac","f6d92fc7-e26c-4e5d-8e2d-ed1370c46c34","118b49ba-6329-4bc7-b224-662d6bb84c50","093","2","true","false","false","exact","118b49ba-6329-4bc7-b224-662d6bb84c50","9874d6a8-d106-4d7b-8214-fe53dcb5cf77"
"zh-cn","cs6ac","3b7042c6-901e-4096-a5f4-bc10dfc90994","493a1c1d-2684-4d33-9aa0-581e186f0820","095","1","true","false","false","exact","493a1c1d-2684-4d33-9aa0-581e186f0820","4f9a4b3a-8235-480e-9f6b-31a3f6f86070"
"zh-cn","cs6ac","29f76a7d-7100-48bd-b2de-0e670c5c6d58","03d104a7-ef3c-4175-ba55-c93ca40a1493","098","1","true","false","false","exact","03d104a7-ef3c-4175-ba55-c93ca40a1493","190ebe46-0a34-403a-92be-a15be563d499"
"zh-cn","cs6ac","016b9df7-1a64-4f57-af3f-7297900b48b5","4ef323e3-397b-467a-be86-24d6395dbb2d","100","2","true","false","false","exact","4ef323e3-397b-467a-be86-24d6395dbb2d","b1111d45-a5f0-408c-aa10-5cd32b04494c"
"zh-cn","cs6ac","d4d7439c-b172-4b56-8eb4-df7084af54bd","60d9a362-9b2c-4428-8024-d726f3f58f33","105","2","true","false","false","exact","60d9a362-9b2c-4428-8024-d726f3f58f33","aeab54dc-458c-4e0d-8452-ff5aeeabf336"
"zh-cn","cs6ac","04801e31-7502-40ee-b157-ee2c71b46b2f","0d094d81-da27-4bc3-82e3-5472de29422a","107","2","true","false","false","exact","0d094d81-da27-4bc3-82e3-5472de29422a","d8d6c6f0-f0ac-4df8-90ec-1e23a8e3e7ef"
"zh-cn","cs6ac","df2ae2a3-4436-4780-94a4-57275a247d35","3a1c3ef0-daec-4e7b-ba5a-941c15ba0879","108","2","true","false","false","exact","3a1c3ef0-daec-4e7b-ba5a-941c15ba0879","486c049b-b381-44c9-9c0c-097d8bd36116"
"zh-cn","cs6ac","d1abb71b-41f9-4838-aacd-4813cda67a8b","00dfb358-3ed1-4cb0-8333-d0415d9d882e","110","2","true","false","false","exact","00dfb358-3ed1-4cb0-8333-d0415d9d882e","1ebcae94-55d9-4cc3-8790-a7cdfbb48a5e"
"zh-cn","cs6ac","e35772c5-2f46-4830-be9a-f2d66487d03e","02f0fc58-c126-4b65-9218-88600f1b1745","112","2","true","false","false","exact","02f0fc58-c126-4b65-9218-88600f1b1745","ab5491e3-87f3-45ef-bd5a-54590664720d"
"zh-cn","cs6ac","c79c152a-8f88-4bad-a3d1-ebf7bc911307","040a237d-3ca9-493b-98ad-8f6a7e5347f4","113","2","true","false","false","exact","040a237d-3ca9-493b-98ad-8f6a7e5347f4","c74b5acf-b17c-49aa-a8f6-e19799c09bd1"
"zh-cn","cs6ac","c1abde56-f652-4a55-b20d-087b3c92019d","3d0c547b-fade-4233-b501-6304aea2ef16","115","2","true","false","false","exact","3d0c547b-fade-4233-b501-6304aea2ef16","b76ae89b-aa2a-4299-94a2-08193e7fa5ce"
"zh-cn","cs6ac","6a6c187f-c640-453e-a0ca-a02d0b447a7f","0d25bcb1-ca11-4c56-a030-93d1ad3f37de","116","2","true","false","false","exact","0d25bcb1-ca11-4c56-a030-93d1ad3f37de","0bf3f9c8-61fa-4594-86c7-ae1ee907eb2b"
"zh-cn","cs6ac","4f64ffbf-bba1-449e-a56e-fd5fd977dc1e","4b3b8ab2-7db5-400b-ab2f-139886a72858","117","2","true","false","false","exact","4b3b8ab2-7db5-400b-ab2f-139886a72858","105549cd-e59e-44f3-9d0d-0e9817ac3b69"
"zh-cn","cs6ac","543c7220-a1cb-4a52-9d51-891c1693f5fa","3025625a-0309-4378-83f8-16c1888fee7f","121","2","true","false","false","exact","3025625a-0309-4378-83f8-16c1888fee7f","4fe4019a-f121-4567-bab3-a216e163e075"
"zh-cn","cs6ac","8f4dd96e-77e9-43af-b1d1-2707a5f158e7","5333f476-e99b-4e95-b9f3-5170c96aa6b3","122","2","true","false","false","exact","5333f476-e99b-4e95-b9f3-5170c96aa6b3","ee24b927-b897-4f9a-92fd-166aff7b12e1"
"zh-cn","cs6ac","539b075a-f6a6-4a8e-8445-b9e38f0e96c8","63444ac5-362e-40a8-95b5-01a5290936e9","123","2","true","false","false","exact","63444ac5-362e-40a8-95b5-01a5290936e9","cd6bd0a9-05a3-434a-b7af-1bf7c299c1ff"
"zh-cn","cs6ac","68fcdfc5-c0d4-4b16-bc89-ecb148775d5b","33f4e71a-22ca-4dd1-9fff-98ac2afbec14","125","2","true","false","false","exact","33f4e71a-22ca-4dd1-9fff-98ac2afbec14","c268341a-1407-437c-8101-927685f2e055"
"zh-cn","cs6ac","739b1559-5148-41ab-b135-d3e45388ccf1","1f5a7534-2e4c-47c3-87b7-78b81e87bc87","126","2","true","false","false","exact","1f5a7534-2e4c-47c3-87b7-78b81e87bc87","3423dd32-ec51-4da1-bd71-aa92538ddd0a"
"zh-cn","cs6ac","742fdb1c-b475-4000-9d7d-5328ae35591a","22a32e5f-98f5-4794-84d3-7851a31625fe","133","1","true","false","false","exact","22a32e5f-98f5-4794-84d3-7851a31625fe","2f377381-66d4-4e34-8574-bec0c5080947"
"zh-cn","cs6ac","74220cc0-f660-4f6e-86f6-9dc8a8f63bf1","24528f1f-b055-4cf1-b3ef-152693fa546e","134","1","true","false","false","exact","24528f1f-b055-4cf1-b3ef-152693fa546e","b70c9c6c-b4a8-46cc-8d40-e9c338b39c42"
"zh-cn","cs6ac","6a65b939-3e0a-455b-ba56-d99cae65ada6","3dfc10a6-7987-403d-860a-2bba2ba8a7d6","135","1","true","false","false","exact","3dfc10a6-7987-403d-860a-2bba2ba8a7d6","b0c4858f-49ec-4527-98cc-934c5a1d7f1c"
"zh-cn","cs6ac","c165d1f5-365e-4872-8bb7-5bdb1d70a83e","4d04725f-e504-4dfb-807d-790e371722f4","137","1","true","false","false","exact","4d04725f-e504-4dfb-807d-790e371722f4","d857880a-cb54-4617-ad2a-275bd9bf74ac"
"zh-cn","cs6ac","2f17b1aa-e019-40a3-b4d3-4071c6fda4b5","0f105dce-7324-4b1e-be9e-a30527d63958","139","1","true","false","false","exact","0f105dce-7324-4b1e-be9e-a30527d63958","6e5788e0-6514-4ec7-bd69-a02af3f84f65"
"zh-cn","cs6ac","2f35d6d7-7bcf-4b7d-be94-d97d8b9617a9","50a85354-b0d4-45f4-890d-6cc771e40d20","143","1","true","false","false","exact","50a85354-b0d4-45f4-890d-6cc771e40d20","715649f9-7e75-459a-b9e3-ab49c370de33"
"zh-cn","cs6ac","f9fe4306-d9e0-4699-bcd8-9cfaa0a363ae","5a896b2b-7804-4f80-9794-27ce26a55786","146","1","true","false","false","exact","5a896b2b-7804-4f80-9794-27ce26a55786","6dd65a00-856a-4538-aa0e-ed61935bc6dd"
"zh-cn","cs6ac","f2f36165-2e08-4349-bf4f-da2c940ea2df","224a7a6a-f3bf-4211-a0ee-824ab278cd0b","148","1","true","false","false","exact","224a7a6a-f3bf-4211-a0ee-824ab278cd0b","873cda30-f847-46c5-bef8-99949977fc4e"
"zh-cn","cs6ac","fae259c5-8508-4c01-a40f-d961253a8eb4","2f2b38aa-11a0-4482-8595-971926081cdd","149","1","true","false","false","exact","2f2b38aa-11a0-4482-8595-971926081cdd","95e8eef8-635e-44eb-b5e8-d3df4de9dce5"
"zh-cn","cs6ac","9b663a84-434c-4053-8407-e9c69f4c8222","0e2f23f6-9a62-4f0d-b020-83d2da380587","150","1","true","false","false","exact","0e2f23f6-9a62-4f0d-b020-83d2da380587","3da07f5e-019c-4c8a-813d-411be255159c"
"zh-cn","cs6ac","eea2ad9c-4a69-4d83-ad4b-f524a4c5c9cd","3f0e25f9-9a2d-4cec-840e-47c44cb8517b","154","1","true","false","false","exact","3f0e25f9-9a2d-4cec-840e-47c44cb8517b","7ef2c52b-62a0-406c-a52a-d26bdaf03f35"
"zh-cn","cs6ac","a69880f4-88ec-42a1-b8d8-a8e40bff1d59","32d59426-72df-4e92-b6fb-9009f4b97fde","155","1","true","false","false","exact","32d59426-72df-4e92-b6fb-9009f4b97fde","8a35a7b6-ce21-4013-b5f8-063473ac105e"
"zh-cn","cs6ac","14885491-e3a4-42e2-9604-d3ad3068ad29","5406ea01-d10d-43cb-8f53-fc1804d54c84","156","1","true","false","false","exact","5406ea01-d10d-43cb-8f53-fc1804d54c84","6de01ed2-6a68-434a-906e-6e34b1e45e69"
"zh-cn","cs6ac","5023b1b2-0ec9-44d4-8225-db7032069699","02d34a44-de34-4ed7-ad24-7371b3d468d0","157","1","true","false","false","exact","02d34a44-de34-4ed7-ad24-7371b3d468d0","d2f6e00b-ba1a-492a-a146-71684eaa9d89"
"zh-cn","cs6ac","9cbd780f-8517-4d9c-99a8-33868ad0ea77","3edfb376-6681-4f25-9144-0671222769cd","158","1","true","false","false","exact","3edfb376-6681-4f25-9144-0671222769cd","ebc9fdad-0bf5-42b9-aec9-94819227fca4"
"zh-cn","cs6ac","7b050746-6169-4cd9-9ecc-962f257b6a6f","0b936065-f4d5-4827-bab4-c03ffc22f5ba","163","1","true","false","false","exact","0b936065-f4d5-4827-bab4-c03ffc22f5ba","fcc830f2-cdcb-4736-a157-0675cc462265"
"zh-cn","cs6ac","8bf8bc6e-d1d2-499d-86f9-9d6aabf10b81","08422d9d-9d80-484f-920b-2bea7811ec02","164","1","true","false","false","exact","08422d9d-9d80-484f-920b-2bea7811ec02","d6c6e4a7-5f92-49dd-9e7b-f3f236d971e8"
"zh-cn","cs6ac","70966751-1f3d-4b9c-86f6-be80962adef5","2b35ee02-b0da-492f-965f-1c8482028484","166","1","true","false","false","exact","2b35ee02-b0da-492f-965f-1c8482028484","7d399c3c-4cf7-4070-9b7a-ca00ee75082c"
"zh-cn","cs6ac","0399d8f1-d3d0-45f3-bb4a-36c3f8a4d045","8d123159-850f-4e0c-a61e-faf9bc4e80fc","005","2","true","false","false","exact","8d123159-850f-4e0c-a61e-faf9bc4e80fc","8a16c889-914e-493d-93f5-abbe02f0daa1"
"zh-cn","cs6ac","698bee2b-7c74-44aa-b561-a3cdf7ab503b","a947971d-57d4-42d2-8cd8-8adb1e5c2e5f","006","2","true","false","false","exact","a947971d-57d4-42d2-8cd8-8adb1e5c2e5f","6c0f1675-0b38-481b-aae5-8c0be050f0e7"
"zh-cn","cs6ac","d75cd0bc-f261-46d0-9df2-e33d28325894","7d09d712-907e-43be-bdfa-f411818f9360","007","2","true","false","false","exact","7d09d712-907e-43be-bdfa-f411818f9360","5311993c-f55a-4642-ac77-2050b706d7a7"
"zh-cn","cs6ac","bce8435e-12e9-4dd0-b098-a8c8f65a07e0","73e497fc-e497-4799-877b-e702c78783c6","011","2","true","false","false","exact","73e497fc-e497-4799-877b-e702c78783c6","07b8645c-dd71-4c58-a42b-e6aa46364547"
"zh-cn","cs6ac","5deebecb-dc16-4088-b3e1-0232ece4356c","96f4c054-cf38-40be-bc3e-8e7e346af8ed","012","2","true","false","false","exact","96f4c054-cf38-40be-bc3e-8e7e346af8ed","3fc104d8-ae31-4e37-a5a0-6aaace376256"
"zh-cn","cs6ac","1ea21550-b464-40a9-9202-4b013e8a68ad","717e09f2-090e-4608-9e3c-873774f2ece0","013","2","true","false","false","exact","717e09f2-090e-4608-9e3c-873774f2ece0","cee6c35a-b57c-4cdc-a90e-2a01dd920d4b"
